"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","prac_part","colIndex","allLocX","allLocY","test_part","mainExp_part","condType","xClicked","yClicked","responseCol","responseInd","responseError","correctCol","correctColIndex","probLocIndex"
"","null","html-keyboard-response","31","962734","0.0-7.0-0.3","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","32","962836","0.0-7.0-1.3","4","null","","40,164,141","165.80751451100832,100,-74.92131868318242","111.83858069414939,-173.20508075688772,185.4367709133575","encoding","","","","","","","","","",""
"","null","html-keyboard-response","33","963137","0.0-7.0-2.3","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","34","964339","0.0-7.0-3.3","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5437","continuous_report","35","969778","0.0-7.0-4.3","4","","","40,164,141","165.80751451100832,100,-74.92131868318242","111.83858069414939,-173.20508075688772,185.4367709133575","Probe","","null","879","614","35,134,167","44","4","23,135,159","40","0"
"","null","html-keyboard-response","36","970779","0.0-7.0-0.4","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","37","970881","0.0-7.0-1.4","","null","","5,160,78","-194.87401295704706,-131.21180579810155,24.37386868102954","44.99021086877295,-150.94191604455435,-198.5092303282644","encoding","","","","","","","","","",""
"","null","html-keyboard-response","38","971182","0.0-7.0-2.4","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","39","972384","0.0-7.0-3.4","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3140","continuous_report","40","975525","0.0-7.0-4.4","","","","5,160,78","-194.87401295704706,-131.21180579810155,24.37386868102954","44.99021086877295,-150.94191604455435,-198.5092303282644","Probe","","null","786","456","101,137,90","12","7","119,135,74","5","0"
"","null","html-keyboard-response","41","976526","0.0-7.0-0.5","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","42","976627","0.0-7.0-1.5","","null","","47,154,88","-55.127471163399775,-196.96155060244163,-87.6742293578155","-192.2523391876638,34.72963553338605,179.75880925983338","encoding","","","","","","","","","",""
"","null","html-keyboard-response","43","976928","0.0-7.0-2.5","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","44","978130","0.0-7.0-3.5","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4380","continuous_report","45","982511","0.0-7.0-4.5","","","","47,154,88","-55.127471163399775,-196.96155060244163,-87.6742293578155","-192.2523391876638,34.72963553338605,179.75880925983338","Probe","","null","637","490","230,89,59","137","-17","195,111,37","154","1"
"","null","html-keyboard-response","46","983513","0.0-7.0-0.6","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","47","983615","0.0-7.0-1.6","","null","","89,20,132","198.05361374831406,17.431148549531578,-125.86407820996746","-27.834620192013176,-199.23893961834912,155.42919229139423","encoding","","","","","","","","","",""
"","null","html-keyboard-response","48","983916","0.0-7.0-2.6","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","49","985118","0.0-7.0-3.6","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7751","continuous_report","50","992873","0.0-7.0-4.6","","","","89,20,132","198.05361374831406,17.431148549531578,-125.86407820996746","-27.834620192013176,-199.23893961834912,155.42919229139423","Probe","","null","957","491","237,69,132","104","15","205,87,166","89","0"
"","null","html-keyboard-response","51","993874","0.0-7.0-0.7","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","52","993977","0.0-7.0-1.7","","null","","81,41,58","108.92780700300544,-131.2118057981015,-198.05361374831406","167.73411358908479,150.94191604455438,-27.834620192013105","encoding","","","","","","","","","",""
"","null","html-keyboard-response","53","994278","0.0-7.0-2.7","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","54","995480","0.0-7.0-3.7","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","9664","continuous_report","55","1005145","0.0-7.0-4.7","","","","81,41,58","108.92780700300544,-131.2118057981015,-198.05361374831406","167.73411358908479,150.94191604455438,-27.834620192013105","Probe","","null","814","413","75,138,115","22","-19","25,135,161","41","1"
"","null","html-keyboard-response","56","1006146","0.0-7.0-0.8","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","57","1006247","0.0-7.0-1.8","","null","","130,50,4","194.87401295704703,-199.23893961834912,17.431148549531624","-44.99021086877307,17.431148549531727,199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","58","1006548","0.0-7.0-2.8","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","59","1007750","0.0-7.0-3.8","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3210","continuous_report","60","1010961","0.0-7.0-4.8","","","","130,50,4","194.87401295704703,-199.23893961834912,17.431148549531624","-44.99021086877307,17.431148549531727,199.23893961834912","Probe","","null","950","360","35,134,167","44","-6","59,130,177","50","1"
"","null","html-keyboard-response","61","1011963","0.0-7.0-0.9","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","62","1012065","0.0-7.0-1.9","","null","","51,92,33","117.55705045849459,-48.38437911993356,-199.72590695091478","-161.8033988749895,-194.0591452551993,-10.467191248588712","encoding","","","","","","","","","",""
"","null","html-keyboard-response","63","1012367","0.0-7.0-2.9","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","64","1013568","0.0-7.0-3.9","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","16798","continuous_report","65","1030367","0.0-7.0-4.9","","","","51,92,33","117.55705045849459,-48.38437911993356,-199.72590695091478","-161.8033988749895,-194.0591452551993,-10.467191248588712","Probe","","null","725","534","39,137,145","34","-17","62,130,178","51","0"
"","null","html-keyboard-response","66","1031369","0.0-7.0-0.10","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","67","1031472","0.0-7.0-1.10","","null","","77,135,177","84.52365234813989,-27.834620192012988,-196.96155060244163","181.26155740732997,-198.05361374831406,34.72963553338605","encoding","","","","","","","","","",""
"","null","html-keyboard-response","68","1031772","0.0-7.0-2.10","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","69","1032974","0.0-7.0-3.10","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","10353","continuous_report","70","1043328","0.0-7.0-4.10","","","","77,135,177","84.52365234813989,-27.834620192012988,-196.96155060244163","181.26155740732997,-198.05361374831406,34.72963553338605","Probe","","null","860","490","176,120,38","162","-15","139,131,58","177","2"
"","null","html-keyboard-response","71","1044330","0.0-7.0-0.11","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","72","1044432","0.0-7.0-1.11","","null","","26,159,109","-78.14622569785472,-199.72590695091478,17.431148549531578","184.10097069048808,-10.467191248588712,-199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","73","1044733","0.0-7.0-2.11","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","74","1045935","0.0-7.0-3.11","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2204","continuous_report","75","1048142","0.0-7.0-4.11","","","","26,159,109","-78.14622569785472,-199.72590695091478,17.431148549531578","184.10097069048808,-10.467191248588712,-199.23893961834912","Probe","","null","837","519","29,136,152","37","11","64,138,125","26","0"
"","null","html-keyboard-response","76","1049143","0.0-7.0-0.12","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","77","1049245","0.0-7.0-1.12","","null","","148,127,176","38.16179907530884,-68.40402866513374,182.70909152852016","-196.3254366895328,187.9385241571817,81.34732861516002","encoding","","","","","","","","","",""
"","null","html-keyboard-response","78","1049547","0.0-7.0-2.12","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","79","1050748","0.0-7.0-3.12","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1936","continuous_report","80","1052687","0.0-7.0-4.12","","","","148,127,176","38.16179907530884,-68.40402866513374,182.70909152852016","-196.3254366895328,187.9385241571817,81.34732861516002","Probe","","null","863","498","159,126,45","169","-7","141,131,57","176","2"
"","null","html-keyboard-response","81","1053688","0.0-7.0-0.13","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","82","1053791","0.0-7.0-1.13","","null","","136,14,71","123.1322950651317,-71.67358990906014,176.5895185717854","-157.60215072134434,-186.71608529944032,93.89431255717817","encoding","","","","","","","","","",""
"","null","html-keyboard-response","83","1054091","0.0-7.0-2.13","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","84","1055293","0.0-7.0-3.13","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1780","continuous_report","85","1057074","0.0-7.0-4.13","","","","136,14,71","123.1322950651317,-71.67358990906014,176.5895185717854","-157.60215072134434,-186.71608529944032,93.89431255717817","Probe","","null","873","497","135,114,189","69","-2","143,111,188","71","2"
"","null","html-keyboard-response","86","1058074","0.0-7.0-0.14","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","87","1058176","0.0-7.0-1.14","","null","","53,126,22","165.80751451100832,-24.373868681029435,-186.71608529944035","111.83858069414939,-198.5092303282644,71.67358990906004","encoding","","","","","","","","","",""
"","null","html-keyboard-response","88","1058478","0.0-7.0-2.14","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","89","1059679","0.0-7.0-3.14","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4729","continuous_report","90","1064409","0.0-7.0-4.14","","","","53,126,22","165.80751451100832,-24.373868681029435,-186.71608529944035","111.83858069414939,-198.5092303282644,71.67358990906004","Probe","","null","790","547","35,134,167","44","-9","70,128,181","53","0"
"","null","html-keyboard-response","91","1065411","0.0-7.0-0.15","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","92","1065513","0.0-7.0-1.15","","null","","78,25,101","-81.34732861516002,-199.96953903127826,174.92394142787916","182.7090915285202,3.490481287456687,-96.96192404926737","encoding","","","","","","","","","",""
"","null","html-keyboard-response","93","1065814","0.0-7.0-2.15","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","94","1067016","0.0-7.0-3.15","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1801","continuous_report","95","1068819","0.0-7.0-4.15","","","","78,25,101","-81.34732861516002,-199.96953903127826,174.92394142787916","182.7090915285202,3.490481287456687,-96.96192404926737","Probe","","null","612","473","96,137,95","14","-11","67,138,123","25","1"
"","null","html-keyboard-response","96","1069820","0.0-7.0-0.16","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","97","1069922","0.0-7.0-1.16","","null","","112,96,1","93.89431255717817,-169.60961923128522,100","176.58951857178536,-105.98385284664096,-173.20508075688772","encoding","","","","","","","","","",""
"","null","html-keyboard-response","98","1070224","0.0-7.0-2.16","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","99","1071424","0.0-7.0-3.16","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6089","continuous_report","100","1077515","0.0-7.0-4.16","","","","112,96,1","93.89431255717817,-169.60961923128522,100","176.58951857178536,-105.98385284664096,-173.20508075688772","Probe","","null","765","382","242,66,123","108","-4","245,65,113","112","0"
"","null","html-keyboard-response","101","1078516","0.0-7.0-0.17","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","102","1078618","0.0-7.0-1.17","","null","","54,118,26","58.47434094454735,-176.58951857178536,198.90437907365467","191.26095119260708,93.89431255717821,20.905692653530693","encoding","","","","","","","","","",""
"","null","html-keyboard-response","103","1078920","0.0-7.0-2.17","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","104","1080121","0.0-7.0-3.17","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","10801","continuous_report","105","1090925","0.0-7.0-4.17","","","","54,118,26","58.47434094454735,-176.58951857178536,198.90437907365467","191.26095119260708,93.89431255717821,20.905692653530693","Probe","","null","737","414","62,130,178","51","-3","74,128,182","54","0"
"","null","html-keyboard-response","106","1091926","0.0-7.0-0.18","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","107","1092030","0.0-7.0-1.18","","null","","55,137,97","-68.40402866513386,117.55705045849459,199.72590695091478","-187.93852415718163,-161.8033988749895,-10.467191248588874","encoding","","","","","","","","","",""
"","null","html-keyboard-response","108","1092331","0.0-7.0-2.18","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","109","1093533","0.0-7.0-3.18","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1643","continuous_report","110","1095177","0.0-7.0-4.18","","","","55,137,97","-68.40402866513386,117.55705045849459,199.72590695091478","-187.93852415718163,-161.8033988749895,-10.467191248588874","Probe","","null","982","217","226,92,56","139","2","230,89,59","137","1"
"","null","html-keyboard-response","111","1096179","0.0-7.0-0.19","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","112","1096280","0.0-7.0-1.19","","null","","154,86,175","161.80339887498948,-6.979899340500328,-90.79809994790935","117.55705045849463,-199.87816540381914,178.20130483767358","encoding","","","","","","","","","",""
"","null","html-keyboard-response","113","1096582","0.0-7.0-2.19","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","114","1097783","0.0-7.0-3.19","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","15145","continuous_report","115","1112929","0.0-7.0-4.19","","","","154,86,175","161.80339887498948,-6.979899340500328,-90.79809994790935","117.55705045849463,-199.87816540381914,178.20130483767358","Probe","","null","875","449","121,135,72","4","-171","144,130,55","175","2"
"","null","html-keyboard-response","116","1113930","0.0-7.0-0.20","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","117","1114033","0.0-7.0-1.20","","null","","54,78,147","165.8075145110083,133.82612127177168,-71.67358990906014","-111.83858069414947,148.62896509547883,-186.71608529944032","encoding","","","","","","","","","",""
"","null","html-keyboard-response","118","1114334","0.0-7.0-2.20","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","119","1115536","0.0-7.0-3.20","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4546","continuous_report","120","1120084","0.0-7.0-4.20","","","","54,78,147","165.8075145110083,133.82612127177168,-71.67358990906014","-111.83858069414947,148.62896509547883,-186.71608529944032","Probe","","null","787","348","166,104,184","77","-1","170,102,183","78","1"
"","null","html-keyboard-response","121","1121085","0.0-7.0-0.21","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","122","1121188","0.0-7.0-1.21","","null","","166,136,65","-196.96155060244163,-74.92131868318242,87.67422935781548","34.72963553338605,185.4367709133575,-179.7588092598334","encoding","","","","","","","","","",""
"","null","html-keyboard-response","123","1121489","0.0-7.0-2.21","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","124","1122690","0.0-7.0-3.21","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","14211","continuous_report","125","1136903","0.0-7.0-4.21","","","","166,136,65","-196.96155060244163,-74.92131868318242,87.67422935781548","34.72963553338605,185.4367709133575,-179.7588092598334","Probe","","null","866","416","146,129,53","174","8","166,123,41","166","0"
"","null","html-keyboard-response","126","1137904","0.0-7.0-0.22","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","127","1138006","0.0-7.0-1.22","","null","","131,110,163","138.93167409179947,17.431148549531578,-167.73411358908484","143.86796006773022,-199.23893961834912,108.92780700300537","encoding","","","","","","","","","",""
"","null","html-keyboard-response","128","1138307","0.0-7.0-2.22","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","129","1139508","0.0-7.0-3.22","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6100","continuous_report","130","1145610","0.0-7.0-4.22","","","","131,110,163","138.93167409179947,17.431148549531578,-167.73411358908484","143.86796006773022,-199.23893961834912,108.92780700300537","Probe","","null","691","458","166,123,41","166","3","173,121,38","163","2"
"","null","html-keyboard-response","131","1146612","0.0-7.0-0.23","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","132","1146713","0.0-7.0-1.23","","null","","101,126,4","-120.36300463040968,44.990210868772984,143.86796006773017","159.72710200945858,194.87401295704706,-138.93167409179952","encoding","","","","","","","","","",""
"","null","html-keyboard-response","133","1147013","0.0-7.0-2.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","134","1148214","0.0-7.0-3.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2164","continuous_report","135","1150379","0.0-7.0-4.23","","","","101,126,4","-120.36300463040968,44.990210868772984,143.86796006773017","159.72710200945858,194.87401295704706,-138.93167409179952","Probe","","null","633","404","155,108,186","74","-27","233,72,140","101","0"
"","null","html-keyboard-response","136","1151381","0.0-7.0-0.24","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","137","1151483","0.0-7.0-1.24","","null","","31,156,48","-196.3254366895328,111.83858069414939,100","38.16179907530899,165.80751451100832,-173.20508075688772","encoding","","","","","","","","","",""
"","null","html-keyboard-response","138","1151785","0.0-7.0-2.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","139","1152986","0.0-7.0-3.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4434","continuous_report","140","1157422","0.0-7.0-4.24","","","","31,156,48","-196.3254366895328,111.83858069414939,100","38.16179907530899,165.80751451100832,-173.20508075688772","Probe","","null","745","395","159,126,45","169","13","190,114,36","156","1"
"","null","html-keyboard-response","141","1158423","0.0-7.0-0.25","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","142","1158525","0.0-7.0-1.25","","null","","100,80,60","74.92131868318239,159.72710200945858,195.62952014676114","185.4367709133575,-120.36300463040965,41.58233816355186","encoding","","","","","","","","","",""
"","null","html-keyboard-response","143","1158826","0.0-7.0-2.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","144","1160028","0.0-7.0-3.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5525","continuous_report","145","1165555","0.0-7.0-4.25","","","","100,80,60","74.92131868318239,159.72710200945858,195.62952014676114","185.4367709133575,-120.36300463040965,41.58233816355186","Probe","","null","885","563","59,130,177","50","-10","99,123,187","60","2"
"","null","html-keyboard-response","146","1166556","0.0-7.0-0.26","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","147","1166658","0.0-7.0-1.26","","null","","56,109,162","163.83040885779832,-150.9419160445544,155.42919229139417","-114.71528727020927,131.21180579810147,125.86407820996747","encoding","","","","","","","","","",""
"","null","html-keyboard-response","148","1166960","0.0-7.0-2.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","149","1168161","0.0-7.0-3.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2624","continuous_report","150","1170786","0.0-7.0-4.26","","","","56,109,162","163.83040885779832,-150.9419160445544,155.42919229139417","-114.71528727020927,131.21180579810147,125.86407820996747","Probe","","null","856","215","66,129,179","52","-4","83,126,184","56","0"
"","null","html-keyboard-response","151","1171788","0.0-7.0-0.27","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","152","1171890","0.0-7.0-1.27","","null","","41,2,125","-199.72590695091478,81.34732861516002,-125.86407820996746","10.467191248588762,182.70909152852016,155.42919229139423","encoding","","","","","","","","","",""
"","null","html-keyboard-response","153","1172191","0.0-7.0-2.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","154","1173393","0.0-7.0-3.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1713","continuous_report","155","1175107","0.0-7.0-4.27","","","","41,2,125","-199.72590695091478,81.34732861516002,-125.86407820996746","10.467191248588762,182.70909152852016,155.42919229139423","Probe","","null","690","497","242,66,123","108","-17","244,74,83","125","2"
"","null","html-keyboard-response","156","1176108","0.0-7.0-0.28","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","157","1176210","0.0-7.0-1.28","","null","","146,56,77","198.05361374831406,-199.23893961834912,-78.14622569785472","-27.834620192013176,-17.43114854953159,184.10097069048808","encoding","","","","","","","","","",""
"","null","html-keyboard-response","158","1176511","0.0-7.0-2.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","159","1177714","0.0-7.0-3.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4613","continuous_report","160","1182329","0.0-7.0-4.28","","","","146,56,77","198.05361374831406,-199.23893961834912,-78.14622569785472","-27.834620192013176,-17.43114854953159,184.10097069048808","Probe","","null","631","512","127,116,189","67","-10","166,104,184","77","2"
"","null","html-keyboard-response","161","1183330","0.0-7.0-0.29","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","162","1183432","0.0-7.0-1.29","","null","","164,74,38","44.990210868772984,178.20130483767358,-199.87816540381914","194.87401295704706,90.79809994790935,6.97989934050014","encoding","","","","","","","","","",""
"","null","html-keyboard-response","163","1183734","0.0-7.0-2.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","164","1184935","0.0-7.0-3.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5512","continuous_report","165","1190451","0.0-7.0-4.29","","","","164,74,38","44.990210868772984,178.20130483767358,-199.87816540381914","194.87401295704706,90.79809994790935,6.97989934050014","Probe","","null","807","438","46,137,140","32","-6","26,136,154","38","2"
"","null","html-keyboard-response","166","1191453","0.0-7.0-0.30","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","167","1191555","0.0-7.0-1.30","","null","","145,166,80","-120.36300463040968,41.58233816355171,111.83858069414939","159.72710200945858,-195.62952014676117,165.80751451100832","encoding","","","","","","","","","",""
"","null","html-keyboard-response","168","1191856","0.0-7.0-2.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","169","1193058","0.0-7.0-3.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4681","continuous_report","170","1197741","0.0-7.0-4.30","","","","145,166,80","-120.36300463040968,41.58233816355171,111.83858069414939","159.72710200945858,-195.62952014676117,165.80751451100832","Probe","","null","829","555","158,106,185","75","-5","177,100,180","80","2"
"","null","html-keyboard-response","171","1198742","0.0-7.0-0.31","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","172","1198844","0.0-7.0-1.31","","null","","70,116,153","-87.6742293578155,61.80339887498945,71.67358990906007","179.75880925983338,-190.21130325903073,186.71608529944035","encoding","","","","","","","","","",""
"","null","html-keyboard-response","173","1199145","0.0-7.0-2.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","174","1200347","0.0-7.0-3.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4727","continuous_report","175","1205075","0.0-7.0-4.31","","","","70,116,153","-87.6742293578155,61.80339887498945,71.67358990906007","179.75880925983338,-190.21130325903073,186.71608529944035","Probe","","null","691","484","245,65,113","112","-4","246,66,103","116","1"
"","null","html-keyboard-response","176","1206077","0.0-7.0-0.32","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","177","1206179","0.0-7.0-1.32","","null","","27,54,101","-55.12747116339981,-178.20130483767363,161.80339887498948","192.25233918766378,-90.79809994790926,117.55705045849463","encoding","","","","","","","","","",""
"","null","html-keyboard-response","178","1206481","0.0-7.0-2.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","179","1207682","0.0-7.0-3.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8562","continuous_report","180","1216247","0.0-7.0-4.32","","","","27,54,101","-55.12747116339981,-178.20130483767363,161.80339887498948","192.25233918766378,-90.79809994790926,117.55705045849463","Probe","","null","794","436","62,130,178","51","-3","74,128,182","54","1"
"","null","html-keyboard-response","181","1217249","0.0-7.0-0.33","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","182","1217351","0.0-7.0-1.33","","null","","115,159,38","-48.384379119933556,157.6021507213444,105.98385284664093","194.0591452551993,123.13229506513164,-169.60961923128522","encoding","","","","","","","","","",""
"","null","html-keyboard-response","183","1217652","0.0-7.0-2.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","html-keyboard-response","184","1218854","0.0-7.0-3.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3691","continuous_report","185","1222546","0.0-7.0-4.33","","","","115,159,38","-48.384379119933556,157.6021507213444,105.98385284664093","194.0591452551993,123.13229506513164,-169.60961923128522","Probe","","null","826","478","193,93,173","85","-30","246,66,106","115","0"
"","null","html-keyboard-response","186","1223547","0.0-7.0-0.34","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","187","1223650","0.0-7.0-1.34","","null","","170,113,37","-199.51281005196486,150.94191604455438,-74.92131868318242","-13.951294748824965,-131.21180579810147,185.4367709133575","encoding","","","","","","","","","",""
"","null","html-keyboard-response","188","1223951","0.0-7.0-2.34","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
