"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","prac_part","colIndex","allLocX","allLocY","test_part","mainExp_part","condType","xClicked","yClicked","responseCol","responseInd","responseError","correctCol","correctColIndex","probLocIndex"
"","null","html-keyboard-response","153","526006","0.0-7.0-4.22","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6947","continuous_report","154","532954","0.0-7.0-5.22","","","","27,86,150","-194.0591452551993,-81.34732861516002,-55.127471163399775","48.38437911993355,182.7090915285202,-192.2523391876638","Probe","","null","870","490","42,137,143","33","6","61,138,128","27","0"
"","null","html-keyboard-response","155","533956","0.0-7.0-0.23","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","156","534058","0.0-7.0-1.23","","null","","37,131,175","17.431148549531624,-173.20508075688775,198.90437907365467","199.23893961834912,99.99999999999999,-20.905692653530682","encoding","","","","","","","","","",""
"","null","html-keyboard-response","157","534358","0.0-7.0-2.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","158","534361","0.0-7.0-3.23","","null","","37,131,175","17.431148549531624,-173.20508075688775,198.90437907365467","199.23893961834912,99.99999999999999,-20.905692653530682","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","159","544063","0.0-7.0-4.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","12467","continuous_report","160","556534","0.0-7.0-5.23","","","","37,131,175","17.431148549531624,-173.20508075688775,198.90437907365467","199.23893961834912,99.99999999999999,-20.905692653530682","Probe","","null","755","437","49,138,138","31","-144","144,130,55","175","2"
"","null","html-keyboard-response","161","557534","0.0-7.0-0.24","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","162","557636","0.0-7.0-1.24","","null","","10,161,114","-81.34732861516002,-199.72590695091478,-99.99999999999996","-182.7090915285202,10.467191248588762,173.20508075688775","encoding","","","","","","","","","",""
"","null","html-keyboard-response","163","557938","0.0-7.0-2.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","164","557941","0.0-7.0-3.24","","null","","10,161,114","-81.34732861516002,-199.72590695091478,-99.99999999999996","-182.7090915285202,10.467191248588762,173.20508075688775","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","165","567643","0.0-7.0-4.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3108","continuous_report","166","570753","0.0-7.0-5.24","","","","10,161,114","-81.34732861516002,-199.72590695091478,-99.99999999999996","-182.7090915285202,10.467191248588762,173.20508075688775","Probe","","null","666","349","61,138,128","27","17","106,137,86","10","0"
"","null","html-keyboard-response","167","571755","0.0-7.0-0.25","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","168","571857","0.0-7.0-1.25","","null","","159,175,69","143.86796006773017,90.79809994790936,-128.5575219373079","-138.93167409179952,178.20130483767355,-153.2088886237956","encoding","","","","","","","","","",""
"","null","html-keyboard-response","169","572158","0.0-7.0-2.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","170","572161","0.0-7.0-3.25","","null","","159,175,69","143.86796006773017,90.79809994790936,-128.5575219373079","-138.93167409179952,178.20130483767355,-153.2088886237956","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","171","581862","0.0-7.0-4.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8217","continuous_report","172","590081","0.0-7.0-5.25","","","","159,175,69","143.86796006773017,90.79809994790936,-128.5575219373079","-138.93167409179952,178.20130483767355,-153.2088886237956","Probe","","null","671","435","162,105,185","76","7","135,114,189","69","2"
"","null","html-keyboard-response","173","591082","0.0-7.0-0.26","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","174","591184","0.0-7.0-1.26","","null","","53,117,23","105.98385284664099,-133.82612127177168,198.90437907365467","169.6096192312852,-148.6289650954788,20.905692653530693","encoding","","","","","","","","","",""
"","null","html-keyboard-response","175","591486","0.0-7.0-2.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","176","591489","0.0-7.0-3.26","","null","","53,117,23","105.98385284664099,-133.82612127177168,198.90437907365467","169.6096192312852,-148.6289650954788,20.905692653530693","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","177","601191","0.0-7.0-4.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","11837","continuous_report","178","613030","0.0-7.0-5.26","","","","53,117,23","105.98385284664099,-133.82612127177168,198.90437907365467","169.6096192312852,-148.6289650954788,20.905692653530693","Probe","","null","743","422","28,134,163","42","-11","70,128,181","53","0"
"","null","html-keyboard-response","179","614031","0.0-7.0-0.27","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","180","614134","0.0-7.0-1.27","","null","","10,25,160","-84.52365234813986,176.5895185717854,-195.62952014676114","181.26155740733,93.89431255717817,-41.58233816355181","encoding","","","","","","","","","",""
"","null","html-keyboard-response","181","614435","0.0-7.0-2.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","182","614438","0.0-7.0-3.27","","null","","10,25,160","-84.52365234813986,176.5895185717854,-195.62952014676114","181.26155740733,93.89431255717817,-41.58233816355181","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","183","624140","0.0-7.0-4.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2039","continuous_report","184","626181","0.0-7.0-5.27","","","","10,25,160","-84.52365234813986,176.5895185717854,-195.62952014676114","181.26155740733,93.89431255717817,-41.58233816355181","Probe","","null","996","436","79,127,183","55","30","67,138,123","25","1"
"","null","html-keyboard-response","185","627182","0.0-7.0-0.28","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","186","627284","0.0-7.0-1.28","","null","","16,59,107","195.62952014676114,-198.5092303282644,105.98385284664093","41.58233816355186,-24.37386868102955,-169.60961923128522","encoding","","","","","","","","","",""
"","null","html-keyboard-response","187","627586","0.0-7.0-2.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","188","627589","0.0-7.0-3.28","","null","","16,59,107","195.62952014676114,-198.5092303282644,105.98385284664093","41.58233816355186,-24.37386868102955,-169.60961923128522","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","189","637290","0.0-7.0-4.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6089","continuous_report","190","643382","0.0-7.0-5.28","","","","16,59,107","195.62952014676114,-198.5092303282644,105.98385284664093","41.58233816355186,-24.37386868102955,-169.60961923128522","Probe","","null","771","415","109,136,83","9","-7","91,138,100","16","0"
"","null","html-keyboard-response","191","644384","0.0-7.0-0.29","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","192","644486","0.0-7.0-1.29","","null","","161,77,121","-38.16179907530909,150.9419160445544,-198.5092303282644","-196.32543668953278,131.21180579810144,24.37386868102951","encoding","","","","","","","","","",""
"","null","html-keyboard-response","193","644787","0.0-7.0-2.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","194","644790","0.0-7.0-3.29","","null","","161,77,121","-38.16179907530909,150.9419160445544,-198.5092303282644","-196.32543668953278,131.21180579810144,24.37386868102951","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","195","654492","0.0-7.0-4.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6167","continuous_report","196","660661","0.0-7.0-5.29","","","","161,77,121","-38.16179907530909,150.9419160445544,-198.5092303282644","-196.32543668953278,131.21180579810144,24.37386868102951","Probe","","null","781","427","245,70,89","122","1","246,69,91","121","2"
"","null","html-keyboard-response","197","661663","0.0-7.0-0.30","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","198","661765","0.0-7.0-1.30","","null","","148,88,17","171.43346014042243,-197.53766811902753,17.431148549531624","-103.00761498201089,31.286893008046196,199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","199","662066","0.0-7.0-2.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","200","662070","0.0-7.0-3.30","","null","","148,88,17","171.43346014042243,-197.53766811902753,17.431148549531624","-103.00761498201089,31.286893008046196,199.23893961834912","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","201","671771","0.0-7.0-4.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4896","continuous_report","202","676669","0.0-7.0-5.30","","","","148,88,17","171.43346014042243,-197.53766811902753,17.431148549531624","-103.00761498201089,31.286893008046196,199.23893961834912","Probe","","null","797","475","162,105,185","76","-12","202,88,168","88","1"
"","null","html-keyboard-response","203","677671","0.0-7.0-0.31","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","204","677773","0.0-7.0-1.31","","null","","171,33,114","-6.979899340500328,-185.43677091335746,125.86407820996752","-199.87816540381914,74.92131868318245,155.42919229139414","encoding","","","","","","","","","",""
"","null","html-keyboard-response","205","678075","0.0-7.0-2.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","206","678078","0.0-7.0-3.31","","null","","171,33,114","-6.979899340500328,-185.43677091335746,125.86407820996752","-199.87816540381914,74.92131868318245,155.42919229139414","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","207","687780","0.0-7.0-4.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","10139","continuous_report","208","697920","0.0-7.0-5.31","","","","171,33,114","-6.979899340500328,-185.43677091335746,125.86407820996752","-199.87816540381914,74.92131868318245,155.42919229139414","Probe","","null","627","413","188,115,36","157","-14","154,127,48","171","0"
"","null","html-keyboard-response","209","698921","0.0-7.0-0.32","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","210","699022","0.0-7.0-1.32","","null","","140,41,19","3.4904812874566753,84.52365234813992,-179.7588092598334","199.96953903127826,-181.26155740732997,87.67422935781546","encoding","","","","","","","","","",""
"","null","html-keyboard-response","211","699324","0.0-7.0-2.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","212","699327","0.0-7.0-3.32","","null","","140,41,19","3.4904812874566753,84.52365234813992,-179.7588092598334","199.96953903127826,-181.26155740732997,87.67422935781546","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","213","709029","0.0-7.0-4.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3931","continuous_report","214","712961","0.0-7.0-5.32","","","","140,41,19","3.4904812874566753,84.52365234813992,-179.7588092598334","199.96953903127826,-181.26155740732997,87.67422935781546","Probe","","null","762","386","32,137,150","36","-5","25,135,161","41","1"
"","null","html-keyboard-response","215","713963","0.0-7.0-0.33","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","216","714065","0.0-7.0-1.33","","null","","45,76,110","58.47434094454735,81.34732861516012,-136.39967201249968","191.26095119260708,-182.70909152852016,146.27074032383413","encoding","","","","","","","","","",""
"","null","html-keyboard-response","217","714367","0.0-7.0-2.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","218","714370","0.0-7.0-3.33","","null","","45,76,110","58.47434094454735,81.34732861516012,-136.39967201249968","191.26095119260708,-182.70909152852016,146.27074032383413","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","219","724071","0.0-7.0-4.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6438","continuous_report","220","730511","0.0-7.0-5.33","","","","45,76,110","58.47434094454735,81.34732861516012,-136.39967201249968","191.26095119260708,-182.70909152852016,146.27074032383413","Probe","","null","681","457","70,128,181","53","-57","244,66,118","110","2"
"","null","html-keyboard-response","221","731512","0.0-7.0-0.34","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","222","731615","0.0-7.0-1.34","","null","","176,93,33","-199.23893961834912,199.23893961834912,-123.13229506513164","-17.43114854953159,17.431148549531635,-157.6021507213444","encoding","","","","","","","","","",""
"","null","html-keyboard-response","223","731916","0.0-7.0-2.34","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","224","731919","0.0-7.0-3.34","","null","","176,93,33","-199.23893961834912,199.23893961834912,-123.13229506513164","-17.43114854953159,17.431148549531635,-157.6021507213444","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","225","741620","0.0-7.0-4.34","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5449","continuous_report","226","747070","0.0-7.0-5.34","","","","176,93,33","-199.23893961834912,199.23893961834912,-123.13229506513164","-17.43114854953159,17.431148549531635,-157.6021507213444","Probe","","null","779","468","231,73,142","100","7","216,81,158","93","1"
"","null","html-keyboard-response","227","748072","0.0-7.0-0.35","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","228","748174","0.0-7.0-1.35","","null","","85,4,101","31.286893008046185,192.25233918766372,-136.39967201249968","197.53766811902756,-55.12747116339995,146.27074032383413","encoding","","","","","","","","","",""
"","null","html-keyboard-response","229","748476","0.0-7.0-2.35","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","230","748479","0.0-7.0-3.35","","null","","85,4,101","31.286893008046185,192.25233918766372,-136.39967201249968","197.53766811902756,-55.12747116339995,146.27074032383413","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","231","758181","0.0-7.0-4.35","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2275","continuous_report","232","760458","0.0-7.0-5.35","","","","85,4,101","31.286893008046185,192.25233918766372,-136.39967201249968","197.53766811902756,-55.12747116339995,146.27074032383413","Probe","","null","882","425","91,138,100","16","12","121,135,72","4","1"
"","null","html-keyboard-response","233","761459","0.0-7.0-0.36","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","234","761561","0.0-7.0-1.36","","null","","28,67,174","-196.3254366895328,153.20888862379562,-78.14622569785476","-38.16179907530895,128.55752193730785,-184.10097069048805","encoding","","","","","","","","","",""
"","null","html-keyboard-response","235","761862","0.0-7.0-2.36","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","236","761865","0.0-7.0-3.36","","null","","28,67,174","-196.3254366895328,153.20888862379562,-78.14622569785476","-38.16179907530895,128.55752193730785,-184.10097069048805","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","237","771567","0.0-7.0-4.36","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6506","continuous_report","238","778075","0.0-7.0-5.36","","","","28,67,174","-196.3254366895328,153.20888862379562,-78.14622569785476","-38.16179907530895,128.55752193730785,-184.10097069048805","Probe","","null","844","413","32,134,165","43","15","58,138,130","28","0"
"","null","html-keyboard-response","239","779076","0.0-7.0-0.37","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","240","779178","0.0-7.0-1.37","","null","","117,138,68","-179.75880925983344,-51.76380902050417,-61.80339887498951","-87.67422935781542,193.18516525781365,-190.2113032590307","encoding","","","","","","","","","",""
"","null","html-keyboard-response","241","779480","0.0-7.0-2.37","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","242","779483","0.0-7.0-3.37","","null","","117,138,68","-179.75880925983344,-51.76380902050417,-61.80339887498951","-87.67422935781542,193.18516525781365,-190.2113032590307","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","243","789185","0.0-7.0-4.37","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","13885","continuous_report","244","803071","0.0-7.0-5.37","","","","117,138,68","-179.75880925983344,-51.76380902050417,-61.80339887498951","-87.67422935781542,193.18516525781365,-190.2113032590307","Probe","","null","837","318","78,138,113","21","-96","246,67,101","117","0"
"","null","html-keyboard-response","245","804073","0.0-7.0-0.38","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","246","804175","0.0-7.0-1.38","","null","","11,132,115","-48.384379119933556,179.7588092598334,27.834620192013087","194.0591452551993,87.67422935781548,-198.05361374831406","encoding","","","","","","","","","",""
"","null","html-keyboard-response","247","804476","0.0-7.0-2.38","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","248","804479","0.0-7.0-3.38","","null","","11,132,115","-48.384379119933556,179.7588092598334,27.834620192013087","194.0591452551993,87.67422935781548,-198.05361374831406","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","249","814180","0.0-7.0-4.38","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","27690","continuous_report","250","841872","0.0-7.0-5.38","","","","11,132,115","-48.384379119933556,179.7588092598334,27.834620192013087","194.0591452551993,87.67422935781548,-198.05361374831406","Probe","","null","756","370","245,70,89","122","7","246,66,106","115","2"
"","null","html-keyboard-response","251","842873","0.0-7.0-0.39","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","252","842976","0.0-7.0-1.39","","null","","61,139,172","198.90437907365467,58.47434094454735,-191.2609511926071","20.905692653530693,-191.26095119260708,-58.47434094454728","encoding","","","","","","","","","",""
"","null","html-keyboard-response","253","843277","0.0-7.0-2.39","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","254","843281","0.0-7.0-3.39","","null","","61,139,172","198.90437907365467,58.47434094454735,-191.2609511926071","20.905692653530693,-191.26095119260708,-58.47434094454728","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","255","852983","0.0-7.0-4.39","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4626","continuous_report","256","857611","0.0-7.0-5.39","","","","61,139,172","198.90437907365467,58.47434094454735,-191.2609511926071","20.905692653530693,-191.26095119260708,-58.47434094454728","Probe","","null","780","457","240,78,74","129","-10","226,92,56","139","1"
"","null","html-keyboard-response","257","858613","0.0-7.0-0.40","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","258","858715","0.0-7.0-1.40","","null","","174,18,152","-51.76380902050417,184.10097069048808,-58.47434094454741","193.18516525781365,78.14622569785475,-191.26095119260705","encoding","","","","","","","","","",""
"","null","html-keyboard-response","259","859016","0.0-7.0-2.40","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","260","859020","0.0-7.0-3.40","","null","","174,18,152","-51.76380902050417,184.10097069048808,-58.47434094454741","193.18516525781365,78.14622569785475,-191.26095119260705","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","261","868722","0.0-7.0-4.40","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3556","continuous_report","262","872280","0.0-7.0-5.40","","","","174,18,152","-51.76380902050417,184.10097069048808,-58.47434094454741","193.18516525781365,78.14622569785475,-191.26095119260705","Probe","","null","700","466","161,125,44","168","-6","146,129,53","174","0"
"","null","html-keyboard-response","263","873281","0.0-7.0-0.41","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","264","873385","0.0-7.0-1.41","","null","","4,147,65","-169.6096192312852,74.92131868318239,84.52365234813989","105.98385284664099,-185.4367709133575,181.26155740732997","encoding","","","","","","","","","",""
"","null","html-keyboard-response","265","873687","0.0-7.0-2.41","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","266","873690","0.0-7.0-3.41","","null","","4,147,65","-169.6096192312852,74.92131868318239,84.52365234813989","105.98385284664099,-185.4367709133575,181.26155740732997","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","267","883391","0.0-7.0-4.41","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8597","continuous_report","268","891990","0.0-7.0-5.41","","","","4,147,65","-169.6096192312852,74.92131868318239,84.52365234813989","105.98385284664099,-185.4367709133575,181.26155740732997","Probe","","null","560","346","186,116,36","158","154","121,135,72","4","0"
"","null","html-keyboard-response","269","892991","0.0-7.0-0.42","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","270","893093","0.0-7.0-1.42","","null","","133,178,51","143.86796006773017,-38.16179907530909,-117.5570504584946","-138.93167409179952,-196.32543668953278,161.80339887498948","encoding","","","","","","","","","",""
"","null","html-keyboard-response","271","893394","0.0-7.0-2.42","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","272","893397","0.0-7.0-3.42","","null","","133,178,51","143.86796006773017,-38.16179907530909,-117.5570504584946","-138.93167409179952,-196.32543668953278,161.80339887498948","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","273","903099","0.0-7.0-4.42","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5482","continuous_report","274","908582","0.0-7.0-5.42","","","","133,178,51","143.86796006773017,-38.16179907530909,-117.5570504584946","-138.93167409179952,-196.32543668953278,161.80339887498948","Probe","","null","902","548","70,128,181","53","2","62,130,178","51","2"
"","null","html-keyboard-response","275","909584","0.0-7.0-0.43","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","276","909686","0.0-7.0-1.43","","null","","166,138,46","-117.55705045849464,148.62896509547886,-78.14622569785472","-161.80339887498945,133.82612127177165,184.10097069048808","encoding","","","","","","","","","",""
"","null","html-keyboard-response","277","909987","0.0-7.0-2.43","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","278","909990","0.0-7.0-3.43","","null","","166,138,46","-117.55705045849464,148.62896509547886,-78.14622569785472","-161.80339887498945,133.82612127177165,184.10097069048808","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","279","919692","0.0-7.0-4.43","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","21243","continuous_report","280","940937","0.0-7.0-5.43","","","","166,138,46","-117.55705045849464,148.62896509547886,-78.14622569785472","-161.80339887498945,133.82612127177165,184.10097069048808","Probe","","null","814","400","173,121,38","163","-3","166,123,41","166","0"
"","null","html-keyboard-response","281","941938","0.0-7.0-0.44","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","282","942039","0.0-7.0-1.44","","null","","151,126,173","198.5092303282644,-31.286893008046214,-199.23893961834912","-24.373868681029624,-197.53766811902753,17.431148549531727","encoding","","","","","","","","","",""
"","null","html-keyboard-response","283","942340","0.0-7.0-2.44","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","284","942343","0.0-7.0-3.44","","null","","151,126,173","198.5092303282644,-31.286893008046214,-199.23893961834912","-24.373868681029624,-197.53766811902753,17.431148549531727","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","285","952045","0.0-7.0-4.44","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4548","continuous_report","286","956597","0.0-7.0-5.44","","","","151,126,173","198.5092303282644,-31.286893008046214,-199.23893961834912","-24.373868681029624,-197.53766811902753,17.431148549531727","Probe","","null","952","422","206,105,41","149","-2","202,108,39","151","0"
"","null","html-keyboard-response","287","957599","0.0-7.0-0.45","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","288","957701","0.0-7.0-1.45","","null","","144,14,42","196.3254366895328,146.2707403238341,-17.431148549531645","-38.161799075308934,136.3996720124997,199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","289","958003","0.0-7.0-2.45","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","290","958006","0.0-7.0-3.45","","null","","144,14,42","196.3254366895328,146.2707403238341,-17.431148549531645","-38.161799075308934,136.3996720124997,199.23893961834912","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","291","967708","0.0-7.0-4.45","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6515","continuous_report","292","974224","0.0-7.0-5.45","","","","144,14,42","196.3254366895328,146.2707403238341,-17.431148549531645","-38.161799075308934,136.3996720124997,199.23893961834912","Probe","","null","771","421","219,98,49","143","-1","217,99,48","144","0"
"","null","html-keyboard-response","293","975226","0.0-7.0-0.46","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","294","975328","0.0-7.0-1.46","","null","","109,86,126","178.20130483767358,-136.3996720124998,-111.83858069414934","90.79809994790935,-146.27074032383402,165.80751451100838","encoding","","","","","","","","","",""
"","null","html-keyboard-response","295","975630","0.0-7.0-2.46","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","296","975633","0.0-7.0-3.46","","null","","109,86,126","178.20130483767358,-136.3996720124998,-111.83858069414934","90.79809994790935,-146.27074032383402,165.80751451100838","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","297","985334","0.0-7.0-4.46","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6235","continuous_report","298","991572","0.0-7.0-5.46","","","","109,86,126","178.20130483767358,-136.3996720124998,-111.83858069414934","90.79809994790935,-146.27074032383402,165.80751451100838","Probe","","null","802","430","159,126,45","169","43","243,75,80","126","2"
"","null","html-keyboard-response","299","992573","0.0-7.0-0.47","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","300","992674","0.0-7.0-1.47","","null","","145,101,33","-81.34732861516002,198.5092303282644,-136.39967201249968","-182.7090915285202,24.373868681029496,146.27074032383413","encoding","","","","","","","","","",""
"","null","html-keyboard-response","301","992976","0.0-7.0-2.47","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","302","992979","0.0-7.0-3.47","","null","","145,101,33","-81.34732861516002,198.5092303282644,-136.39967201249968","-182.7090915285202,24.373868681029496,146.27074032383413","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","303","1002680","0.0-7.0-4.47","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4552","continuous_report","304","1007233","0.0-7.0-5.47","","","","145,101,33","-81.34732861516002,198.5092303282644,-136.39967201249968","-182.7090915285202,24.373868681029496,146.27074032383413","Probe","","null","859","445","23,135,159","40","7","42,137,143","33","2"
"","null","html-keyboard-response","305","1008235","0.0-7.0-0.48","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
