"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","prac_part","colIndex","allLocX","allLocY","test_part","mainExp_part","condType","xClicked","yClicked","responseCol","responseInd","responseError","correctCol","correctColIndex","probLocIndex"
"","null","html-keyboard-response","153","205701","0.0-7.0-4.12","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7503","continuous_report","154","213206","0.0-7.0-5.12","","","","173,23,87","194.87401295704706,-167.7341135890848,159.72710200945858","44.990210868773,-108.92780700300541,-120.36300463040965","Probe","","null","779","509","171,122,39","164","-9","149,129,51","173","0"
"","null","html-keyboard-response","155","214207","0.0-7.0-0.13","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","156","214309","0.0-7.0-1.13","","null","","75,139,20","74.92131868318239,-81.34732861516002,123.13229506513166","-185.4367709133575,182.7090915285202,157.60215072134437","encoding","","","","","","","","","",""
"","null","html-keyboard-response","157","214411","0.0-7.0-2.13","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","158","214614","0.0-7.0-3.13","","null","","75,139,20","74.92131868318239,-81.34732861516002,123.13229506513166","-185.4367709133575,182.7090915285202,157.60215072134437","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","159","215815","0.0-7.0-4.13","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2575","continuous_report","160","218392","0.0-7.0-5.13","","","","75,139,20","74.92131868318239,-81.34732861516002,123.13229506513166","-185.4367709133575,182.7090915285202,157.60215072134437","Probe","","null","558","624","55,138,133","29","-110","226,92,56","139","1"
"","null","html-keyboard-response","161","219393","0.0-7.0-0.14","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","162","219495","0.0-7.0-1.14","","null","","36,87,163","199.96953903127826,51.76380902050424,-3.490481287456695","-3.49048128745689,-193.18516525781365,199.96953903127826","encoding","","","","","","","","","",""
"","null","html-keyboard-response","163","219596","0.0-7.0-2.14","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","164","219798","0.0-7.0-3.14","","null","","36,87,163","199.96953903127826,51.76380902050424,-3.490481287456695","-3.49048128745689,-193.18516525781365,199.96953903127826","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","165","221000","0.0-7.0-4.14","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7526","continuous_report","166","228528","0.0-7.0-5.14","","","","36,87,163","199.96953903127826,51.76380902050424,-3.490481287456695","-3.49048128745689,-193.18516525781365,199.96953903127826","Probe","","null","714","387","204,107,40","150","-13","173,121,38","163","2"
"","null","html-keyboard-response","167","229531","0.0-7.0-0.15","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","168","229656","0.0-7.0-1.15","","null","","90,59,39","187.9385241571817,-133.82612127177165,167.7341135890848","68.40402866513374,148.62896509547886,-108.9278070030054","encoding","","","","","","","","","",""
"","null","html-keyboard-response","169","229758","0.0-7.0-2.15","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","170","229960","0.0-7.0-3.15","","null","","90,59,39","187.9385241571817,-133.82612127177165,167.7341135890848","68.40402866513374,148.62896509547886,-108.9278070030054","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","171","231162","0.0-7.0-4.15","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8703","continuous_report","172","239867","0.0-7.0-5.15","","","","90,59,39","187.9385241571817,-133.82612127177165,167.7341135890848","68.40402866513374,148.62896509547886,-108.9278070030054","Probe","","null","675","244","55,131,175","49","-10","95,124,187","59","1"
"","null","html-keyboard-response","173","240868","0.0-7.0-0.16","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","174","240970","0.0-7.0-1.16","","null","","79,106,11","-185.43677091335746,163.83040885779832,-171.43346014042245","74.92131868318245,-114.71528727020927,-103.00761498201084","encoding","","","","","","","","","",""
"","null","html-keyboard-response","175","241071","0.0-7.0-2.16","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","176","241274","0.0-7.0-3.16","","null","","79,106,11","-185.43677091335746,163.83040885779832,-171.43346014042245","74.92131868318245,-114.71528727020927,-103.00761498201084","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","177","242475","0.0-7.0-4.16","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6884","continuous_report","178","249361","0.0-7.0-5.16","","","","79,106,11","-185.43677091335746,163.83040885779832,-171.43346014042245","74.92131868318245,-114.71528727020927,-103.00761498201084","Probe","","null","757","497","36,137,147","35","24","104,137,88","11","2"
"","null","html-keyboard-response","179","250363","0.0-7.0-0.17","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","180","250466","0.0-7.0-1.17","","null","","64,20,83","199.96953903127826,-157.60215072134437,90.79809994790932","-3.49048128745689,123.13229506513169,-178.2013048376736","encoding","","","","","","","","","",""
"","null","html-keyboard-response","181","250566","0.0-7.0-2.17","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","182","250768","0.0-7.0-3.17","","null","","64,20,83","199.96953903127826,-157.60215072134437,90.79809994790932","-3.49048128745689,123.13229506513169,-178.2013048376736","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","183","251970","0.0-7.0-4.17","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2498","continuous_report","184","254469","0.0-7.0-5.17","","","","64,20,83","199.96953903127826,-157.60215072134437,90.79809994790932","-3.49048128745689,123.13229506513169,-178.2013048376736","Probe","","null","1041","422","99,123,187","60","-4","115,119,189","64","0"
"","null","html-keyboard-response","185","255470","0.0-7.0-0.18","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","186","255572","0.0-7.0-1.18","","null","","21,175,103","-65.11363089143128,199.72590695091478,108.92780700300544","189.10371511986338,10.467191248588765,167.73411358908479","encoding","","","","","","","","","",""
"","null","html-keyboard-response","187","255673","0.0-7.0-2.18","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","188","255876","0.0-7.0-3.18","","null","","21,175,103","-65.11363089143128,199.72590695091478,108.92780700300544","189.10371511986338,10.467191248588765,167.73411358908479","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","189","257079","0.0-7.0-4.18","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7164","continuous_report","190","264245","0.0-7.0-5.18","","","","21,175,103","-65.11363089143128,199.72590695091478,108.92780700300544","189.10371511986338,10.467191248588765,167.73411358908479","Probe","","null","845","360","211,84,162","91","-12","236,70,135","103","2"
"","null","html-keyboard-response","191","265246","0.0-7.0-0.19","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","192","265349","0.0-7.0-1.19","","null","","74,49,132","194.87401295704703,-128.55752193730785,-61.80339887498951","-44.99021086877307,153.20888862379562,-190.2113032590307","encoding","","","","","","","","","",""
"","null","html-keyboard-response","193","265450","0.0-7.0-2.19","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","194","265652","0.0-7.0-3.19","","null","","74,49,132","194.87401295704703,-128.55752193730785,-61.80339887498951","-44.99021086877307,153.20888862379562,-190.2113032590307","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","195","266853","0.0-7.0-4.19","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","12712","continuous_report","196","279567","0.0-7.0-5.19","","","","74,49,132","194.87401295704703,-128.55752193730785,-61.80339887498951","-44.99021086877307,153.20888862379562,-190.2113032590307","Probe","","null","807","422","79,127,183","55","6","55,131,175","49","1"
"","null","html-keyboard-response","197","280568","0.0-7.0-0.20","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","198","280671","0.0-7.0-1.20","","null","","172,35,16","-186.71608529944032,159.72710200945858,-17.43114854953165","-71.67358990906008,120.36300463040965,-199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","199","280772","0.0-7.0-2.20","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","200","280975","0.0-7.0-3.20","","null","","172,35,16","-186.71608529944032,159.72710200945858,-17.43114854953165","-71.67358990906008,120.36300463040965,-199.23893961834912","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","201","282176","0.0-7.0-4.20","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7603","continuous_report","202","289782","0.0-7.0-5.20","","","","172,35,16","-186.71608529944032,159.72710200945858,-17.43114854953165","-71.67358990906008,120.36300463040965,-199.23893961834912","Probe","","null","808","443","87,125,185","57","22","36,137,147","35","1"
"","null","html-keyboard-response","203","290783","0.0-7.0-0.21","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","204","290884","0.0-7.0-1.21","","null","","144,102,167","-161.80339887498945,198.5092303282644,114.71528727020923","117.55705045849464,-24.373868681029624,163.83040885779835","encoding","","","","","","","","","",""
"","null","html-keyboard-response","205","290986","0.0-7.0-2.21","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","206","291189","0.0-7.0-3.21","","null","","144,102,167","-161.80339887498945,198.5092303282644,114.71528727020923","117.55705045849464,-24.373868681029624,163.83040885779835","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","207","292391","0.0-7.0-4.21","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3982","continuous_report","208","296374","0.0-7.0-5.21","","","","144,102,167","-161.80339887498945,198.5092303282644,114.71528727020923","117.55705045849464,-24.373868681029624,163.83040885779835","Probe","","null","839","303","209,104,43","148","4","217,99,48","144","0"
"","null","html-keyboard-response","209","297376","0.0-7.0-0.22","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","210","297478","0.0-7.0-1.22","","null","","1,148,37","-103.00761498201084,155.42919229139417,108.92780700300533","171.43346014042245,125.86407820996747,-167.73411358908484","encoding","","","","","","","","","",""
"","null","html-keyboard-response","211","297579","0.0-7.0-2.22","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","212","297782","0.0-7.0-3.22","","null","","1,148,37","-103.00761498201084,155.42919229139417,108.92780700300533","171.43346014042245,125.86407820996747,-167.73411358908484","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","213","298983","0.0-7.0-4.22","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3498","continuous_report","214","302483","0.0-7.0-5.22","","","","1,148,37","-103.00761498201084,155.42919229139417,108.92780700300533","171.43346014042245,125.86407820996747,-167.73411358908484","Probe","","null","1054","585","230,89,59","137","-11","209,104,43","148","1"
"","null","html-keyboard-response","215","303484","0.0-7.0-0.23","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","216","303586","0.0-7.0-1.23","","null","","112,67,162","-192.25233918766372,-58.47434094454741,136.3996720124997","55.12747116339993,-191.26095119260705,146.2707403238341","encoding","","","","","","","","","",""
"","null","html-keyboard-response","217","303687","0.0-7.0-2.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","218","303890","0.0-7.0-3.23","","null","","112,67,162","-192.25233918766372,-58.47434094454741,136.3996720124997","55.12747116339993,-191.26095119260705,146.2707403238341","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","219","305092","0.0-7.0-4.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","23342","continuous_report","220","328436","0.0-7.0-5.23","","","","112,67,162","-192.25233918766372,-58.47434094454741,136.3996720124997","55.12747116339993,-191.26095119260705,146.2707403238341","Probe","","null","778","481","183,97,177","82","15","127,116,189","67","1"
"","null","html-keyboard-response","221","329437","0.0-7.0-0.24","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","222","329539","0.0-7.0-1.24","","null","","41,74,157","84.52365234813992,-199.72590695091478,196.3254366895328","-181.26155740732997,-10.467191248588712,-38.161799075308934","encoding","","","","","","","","","",""
"","null","html-keyboard-response","223","329640","0.0-7.0-2.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","224","329843","0.0-7.0-3.24","","null","","41,74,157","84.52365234813992,-199.72590695091478,196.3254366895328","-181.26155740732997,-10.467191248588712,-38.161799075308934","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","225","331044","0.0-7.0-4.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2959","continuous_report","226","334005","0.0-7.0-5.24","","","","41,74,157","84.52365234813992,-199.72590695091478,196.3254366895328","-181.26155740732997,-10.467191248588712,-38.161799075308934","Probe","","null","757","490","155,108,186","74","0","155,108,186","74","1"
"","null","html-keyboard-response","227","335007","0.0-7.0-0.25","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","228","335110","0.0-7.0-1.25","","null","","19,174,92","-138.9316740917994,-196.3254366895328,81.34732861516002","143.86796006773028,-38.16179907530895,182.70909152852016","encoding","","","","","","","","","",""
"","null","html-keyboard-response","229","335211","0.0-7.0-2.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","230","335413","0.0-7.0-3.25","","null","","19,174,92","-138.9316740917994,-196.3254366895328,81.34732861516002","143.86796006773028,-38.16179907530895,182.70909152852016","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","231","336616","0.0-7.0-4.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3748","continuous_report","232","340365","0.0-7.0-5.25","","","","19,174,92","-138.9316740917994,-196.3254366895328,81.34732861516002","143.86796006773028,-38.16179907530895,182.70909152852016","Probe","","null","763","352","216,81,158","93","1","213,83,160","92","2"
"","null","html-keyboard-response","233","341367","0.0-7.0-0.26","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","234","341468","0.0-7.0-1.26","","null","","46,114,92","-20.905692653530668,87.67422935781548,-182.70909152852016","-198.90437907365467,179.7588092598334,81.34732861516008","encoding","","","","","","","","","",""
"","null","html-keyboard-response","235","341570","0.0-7.0-2.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","236","341772","0.0-7.0-3.26","","null","","46,114,92","-20.905692653530668,87.67422935781548,-182.70909152852016","-198.90437907365467,179.7588092598334,81.34732861516008","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","237","342974","0.0-7.0-4.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8226","continuous_report","238","351202","0.0-7.0-5.26","","","","46,114,92","-20.905692653530668,87.67422935781548,-182.70909152852016","-198.90437907365467,179.7588092598334,81.34732861516008","Probe","","null","625","539","180,98,179","81","-11","213,83,160","92","2"
"","null","html-keyboard-response","239","352203","0.0-7.0-0.27","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","240","352305","0.0-7.0-1.27","","null","","139,97,45","41.58233816355189,199.23893961834912,-193.18516525781365","195.6295201467611,17.431148549531635,51.763809020504205","encoding","","","","","","","","","",""
"","null","html-keyboard-response","241","352407","0.0-7.0-2.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","242","352609","0.0-7.0-3.27","","null","","139,97,45","41.58233816355189,199.23893961834912,-193.18516525781365","195.6295201467611,17.431148549531635,51.763809020504205","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","243","353811","0.0-7.0-4.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2881","continuous_report","244","356693","0.0-7.0-5.27","","","","139,97,45","41.58233816355189,199.23893961834912,-193.18516525781365","195.6295201467611,17.431148549531635,51.763809020504205","Probe","","null","818","192","42,137,143","33","-12","39,133,168","45","2"
"","null","html-keyboard-response","245","357694","0.0-7.0-0.28","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","246","357796","0.0-7.0-1.28","","null","","62,133,109","184.100970690488,-195.62952014676114,-148.62896509547886","-78.14622569785493,41.58233816355186,-133.82612127177165","encoding","","","","","","","","","",""
"","null","html-keyboard-response","247","357898","0.0-7.0-2.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","248","358100","0.0-7.0-3.28","","null","","62,133,109","184.100970690488,-195.62952014676114,-148.62896509547886","-78.14622569785493,41.58233816355186,-133.82612127177165","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","249","359302","0.0-7.0-4.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3711","continuous_report","250","363015","0.0-7.0-5.28","","","","62,133,109","184.100970690488,-195.62952014676114,-148.62896509547886","-78.14622569785493,41.58233816355186,-133.82612127177165","Probe","","null","706","480","95,124,187","59","-3","107,121,188","62","0"
"","null","html-keyboard-response","251","364017","0.0-7.0-0.29","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","252","364119","0.0-7.0-1.29","","null","","44,107,167","-169.60961923128522,-61.80339887498947,165.8075145110083","-105.98385284664096,190.21130325903073,-111.83858069414947","encoding","","","","","","","","","",""
"","null","html-keyboard-response","253","364221","0.0-7.0-2.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","254","364423","0.0-7.0-3.29","","null","","44,107,167","-169.60961923128522,-61.80339887498947,165.8075145110083","-105.98385284664096,190.21130325903073,-111.83858069414947","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","255","365624","0.0-7.0-4.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2171","continuous_report","256","367797","0.0-7.0-5.29","","","","44,107,167","-169.60961923128522,-61.80339887498947,165.8075145110083","-105.98385284664096,190.21130325903073,-111.83858069414947","Probe","","null","623","445","91,125,186","58","14","35,134,167","44","0"
"","null","html-keyboard-response","257","368798","0.0-7.0-0.30","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","258","368900","0.0-7.0-1.30","","null","","60,163,118","131.2118057981014,-148.6289650954788,-120.36300463040965","-150.94191604455446,133.82612127177168,-159.72710200945858","encoding","","","","","","","","","",""
"","null","html-keyboard-response","259","369001","0.0-7.0-2.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","260","369204","0.0-7.0-3.30","","null","","60,163,118","131.2118057981014,-148.6289650954788,-120.36300463040965","-150.94191604455446,133.82612127177168,-159.72710200945858","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","261","370405","0.0-7.0-4.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2970","continuous_report","262","373377","0.0-7.0-5.30","","","","60,163,118","131.2118057981014,-148.6289650954788,-120.36300463040965","-150.94191604455446,133.82612127177168,-159.72710200945858","Probe","","null","992","498","237,69,132","104","-59","173,121,38","163","1"
"","null","html-keyboard-response","263","374378","0.0-7.0-0.31","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","264","374481","0.0-7.0-1.31","","null","","119,32,159","-20.905692653530668,-108.9278070030054,197.53766811902756","198.90437907365467,-167.7341135890848,31.286893008046174","encoding","","","","","","","","","",""
"","null","html-keyboard-response","265","374582","0.0-7.0-2.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","266","374785","0.0-7.0-3.31","","null","","119,32,159","-20.905692653530668,-108.9278070030054,197.53766811902756","198.90437907365467,-167.7341135890848,31.286893008046174","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","267","375987","0.0-7.0-4.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4735","continuous_report","268","380724","0.0-7.0-5.31","","","","119,32,159","-20.905692653530668,-108.9278070030054,197.53766811902756","198.90437907365467,-167.7341135890848,31.286893008046174","Probe","","null","852","185","176,120,38","162","3","183,117,36","159","2"
"","null","html-keyboard-response","269","381725","0.0-7.0-0.32","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","270","381827","0.0-7.0-1.32","","null","","36,13,93","-44.99021086877296,-199.87816540381914,58.47434094454735","194.87401295704706,-6.979899340500179,-191.26095119260708","encoding","","","","","","","","","",""
"","null","html-keyboard-response","271","381928","0.0-7.0-2.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","272","382131","0.0-7.0-3.32","","null","","36,13,93","-44.99021086877296,-199.87816540381914,58.47434094454735","194.87401295704706,-6.979899340500179,-191.26095119260708","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","273","383332","0.0-7.0-4.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1845","continuous_report","274","385179","0.0-7.0-5.32","","","","36,13,93","-44.99021086877296,-199.87816540381914,58.47434094454735","194.87401295704706,-6.979899340500179,-191.26095119260708","Probe","","null","770","226","42,137,143","33","20","99,137,93","13","1"
"","null","html-keyboard-response","275","386180","0.0-7.0-0.33","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","276","386282","0.0-7.0-1.33","","null","","137,36,18","13.951294748825092,-138.9316740917994,87.67422935781548","199.51281005196483,143.86796006773028,-179.7588092598334","encoding","","","","","","","","","",""
"","null","html-keyboard-response","277","386384","0.0-7.0-2.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","278","386587","0.0-7.0-3.33","","null","","137,36,18","13.951294748825092,-138.9316740917994,87.67422935781548","199.51281005196483,143.86796006773028,-179.7588092598334","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","279","387787","0.0-7.0-4.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","11835","continuous_report","280","399623","0.0-7.0-5.33","","","","137,36,18","13.951294748825092,-138.9316740917994,87.67422935781548","199.51281005196483,143.86796006773028,-179.7588092598334","Probe","","null","793","460","188,115,36","157","20","230,89,59","137","0"
"","null","html-keyboard-response","281","400625","0.0-7.0-0.34","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","282","400727","0.0-7.0-1.34","","null","","59,128,157","-143.86796006773022,150.94191604455438,34.72963553338608","-138.93167409179947,-131.21180579810147,196.9615506024416","encoding","","","","","","","","","",""
"","null","html-keyboard-response","283","400828","0.0-7.0-2.34","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","284","401030","0.0-7.0-3.34","","null","","59,128,157","-143.86796006773022,150.94191604455438,34.72963553338608","-138.93167409179947,-131.21180579810147,196.9615506024416","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","285","402231","0.0-7.0-4.34","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5175","continuous_report","286","407408","0.0-7.0-5.34","","","","59,128,157","-143.86796006773022,150.94191604455438,34.72963553338608","-138.93167409179947,-131.21180579810147,196.9615506024416","Probe","","null","830","523","70,128,181","53","-6","95,124,187","59","0"
"","null","html-keyboard-response","287","408409","0.0-7.0-0.35","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","288","408511","0.0-7.0-1.35","","null","","109,134,13","-187.93852415718166,199.96953903127826,125.86407820996752","68.40402866513378,-3.49048128745689,155.42919229139414","encoding","","","","","","","","","",""
"","null","html-keyboard-response","289","408613","0.0-7.0-2.35","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","290","408816","0.0-7.0-3.35","","null","","109,134,13","-187.93852415718166,199.96953903127826,125.86407820996752","68.40402866513378,-3.49048128745689,155.42919229139414","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","291","410018","0.0-7.0-4.35","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3216","continuous_report","292","413235","0.0-7.0-5.35","","","","109,134,13","-187.93852415718166,199.96953903127826,125.86407820996752","68.40402866513378,-3.49048128745689,155.42919229139414","Probe","","null","916","446","42,137,143","33","-101","234,85,64","134","1"
"","null","html-keyboard-response","293","414235","0.0-7.0-0.36","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","294","414337","0.0-7.0-1.36","","null","","82,1,38","174.92394142787916,-153.20888862379562,-196.96155060244163","-96.96192404926737,-128.55752193730785,34.72963553338605","encoding","","","","","","","","","",""
"","null","html-keyboard-response","295","414439","0.0-7.0-2.36","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","296","414642","0.0-7.0-3.36","","null","","82,1,38","174.92394142787916,-153.20888862379562,-196.96155060244163","-96.96192404926737,-128.55752193730785,34.72963553338605","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","297","415843","0.0-7.0-4.36","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1597","continuous_report","298","417443","0.0-7.0-5.36","","","","82,1,38","174.92394142787916,-153.20888862379562,-196.96155060244163","-96.96192404926737,-128.55752193730785,34.72963553338605","Probe","","null","688","264","42,137,143","33","32","129,133,66","1","1"
"","null","html-keyboard-response","299","418443","0.0-7.0-0.37","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","300","418545","0.0-7.0-1.37","","null","","156,73,51","176.5895185717854,20.9056926535306,-103.00761498201084","-93.89431255717817,-198.90437907365467,171.43346014042245","encoding","","","","","","","","","",""
"","null","html-keyboard-response","301","418646","0.0-7.0-2.37","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","302","418849","0.0-7.0-3.37","","null","","156,73,51","176.5895185717854,20.9056926535306,-103.00761498201084","-93.89431255717817,-198.90437907365467,171.43346014042245","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","303","420051","0.0-7.0-4.37","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2509","continuous_report","304","422561","0.0-7.0-5.37","","","","156,73,51","176.5895185717854,20.9056926535306,-103.00761498201084","-93.89431255717817,-198.90437907365467,171.43346014042245","Probe","","null","918","577","107,121,188","62","11","62,130,178","51","2"
"","null","html-keyboard-response","305","423563","0.0-7.0-0.38","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
