"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","prac_part","colIndex","allLocX","allLocY","test_part","mainExp_part","condType","xClicked","yClicked","responseCol","responseInd","responseError","correctCol","correctColIndex","probLocIndex"
"","null","html-keyboard-response","153","409730","0.0-7.0-4.12","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4882","continuous_report","154","414613","0.0-7.0-5.12","","","","82,22,64","74.92131868318239,199.87816540381914,-195.62952014676114","185.4367709133575,-6.979899340500164,-41.58233816355181","Probe","","null","682","714","106,137,86","10","-12","75,138,115","22","1"
"","null","html-keyboard-response","155","415615","0.0-7.0-0.13","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","156","415731","0.0-7.0-1.13","","null","","150,49,174","199.23893961834912,-81.34732861516002,-187.9385241571817","-17.431148549531663,182.7090915285202,-68.40402866513374","encoding","","","","","","","","","",""
"","null","html-keyboard-response","157","415832","0.0-7.0-2.13","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","158","416035","0.0-7.0-3.13","","null","","150,49,174","199.23893961834912,-81.34732861516002,-187.9385241571817","-17.431148549531663,182.7090915285202,-68.40402866513374","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","159","417237","0.0-7.0-4.13","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1785","continuous_report","160","419023","0.0-7.0-5.13","","","","150,49,174","199.23893961834912,-81.34732861516002,-187.9385241571817","-17.431148549531663,182.7090915285202,-68.40402866513374","Probe","","null","1108","375","200,109,38","152","2","204,107,40","150","0"
"","null","html-keyboard-response","161","420025","0.0-7.0-0.14","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","162","420141","0.0-7.0-1.14","","null","","164,62,98","199.87816540381914,-198.05361374831406,6.979899340500216","-6.979899340500164,27.834620192013148,199.87816540381914","encoding","","","","","","","","","",""
"","null","html-keyboard-response","163","420242","0.0-7.0-2.14","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","164","420445","0.0-7.0-3.14","","null","","164,62,98","199.87816540381914,-198.05361374831406,6.979899340500216","-6.979899340500164,27.834620192013148,199.87816540381914","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","165","421647","0.0-7.0-4.14","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4980","continuous_report","166","426628","0.0-7.0-5.14","","","","164,62,98","199.87816540381914,-198.05361374831406,6.979899340500216","-6.979899340500164,27.834620192013148,199.87816540381914","Probe","","null","480","231","209,104,43","148","-16","171,122,39","164","0"
"","null","html-keyboard-response","167","427629","0.0-7.0-0.15","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","168","427747","0.0-7.0-1.15","","null","","19,61,159","-157.60215072134446,-143.86796006773025,153.20888862379562","-123.13229506513157,138.93167409179944,128.55752193730785","encoding","","","","","","","","","",""
"","null","html-keyboard-response","169","427849","0.0-7.0-2.15","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","170","428052","0.0-7.0-3.15","","null","","19,61,159","-157.60215072134446,-143.86796006773025,153.20888862379562","-123.13229506513157,138.93167409179944,128.55752193730785","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","171","429253","0.0-7.0-4.15","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4280","continuous_report","172","433535","0.0-7.0-5.15","","","","19,61,159","-157.60215072134446,-143.86796006773025,153.20888862379562","-123.13229506513157,138.93167409179944,128.55752193730785","Probe","","null","585","225","35,134,167","44","25","83,138,108","19","0"
"","null","html-keyboard-response","173","434537","0.0-7.0-0.16","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","174","434639","0.0-7.0-1.16","","null","","66,48,151","-128.55752193730785,174.92394142787916,81.34732861516002","153.20888862379562,-96.96192404926737,182.70909152852016","encoding","","","","","","","","","",""
"","null","html-keyboard-response","175","434740","0.0-7.0-2.16","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","176","434942","0.0-7.0-3.16","","null","","66,48,151","-128.55752193730785,174.92394142787916,81.34732861516002","153.20888862379562,-96.96192404926737,182.70909152852016","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","177","436143","0.0-7.0-4.16","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","19058","continuous_report","178","455214","0.0-7.0-5.16","","","","66,48,151","-128.55752193730785,174.92394142787916,81.34732861516002","153.20888862379562,-96.96192404926737,182.70909152852016","Probe","","null","1008","169","39,133,168","45","-3","51,132,174","48","1"
"","null","html-keyboard-response","179","456214","0.0-7.0-0.17","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","180","456317","0.0-7.0-1.17","","null","","17,34,65","90.79809994790936,199.51281005196486,-196.9615506024416","178.20130483767355,-13.951294748824953,-34.729635533386094","encoding","","","","","","","","","",""
"","null","html-keyboard-response","181","456418","0.0-7.0-2.17","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","182","456621","0.0-7.0-3.17","","null","","17,34,65","90.79809994790936,199.51281005196486,-196.9615506024416","178.20130483767355,-13.951294748824953,-34.729635533386094","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","183","457822","0.0-7.0-4.17","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3825","continuous_report","184","461648","0.0-7.0-5.17","","","","17,34,65","90.79809994790936,199.51281005196486,-196.9615506024416","178.20130483767355,-13.951294748824953,-34.729635533386094","Probe","","null","475","595","139,113,188","70","5","119,118,189","65","2"
"","null","html-keyboard-response","185","462650","0.0-7.0-0.18","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","186","462752","0.0-7.0-1.18","","null","","150,8,62","-78.14622569785472,-174.92394142787916,111.83858069414924","184.10097069048808,-96.9619240492674,-165.8075145110084","encoding","","","","","","","","","",""
"","null","html-keyboard-response","187","462854","0.0-7.0-2.18","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","188","463055","0.0-7.0-3.18","","null","","150,8,62","-78.14622569785472,-174.92394142787916,111.83858069414924","184.10097069048808,-96.9619240492674,-165.8075145110084","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","189","464257","0.0-7.0-4.18","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4534","continuous_report","190","468792","0.0-7.0-5.18","","","","150,8,62","-78.14622569785472,-174.92394142787916,111.83858069414924","184.10097069048808,-96.9619240492674,-165.8075145110084","Probe","","null","637","512","46,137,140","32","-118","204,107,40","150","0"
"","null","html-keyboard-response","191","469793","0.0-7.0-0.19","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","192","469896","0.0-7.0-1.19","","null","","85,20,124","68.40402866513364,78.14622569785477,-186.71608529944035","-187.93852415718172,184.10097069048805,71.67358990906004","encoding","","","","","","","","","",""
"","null","html-keyboard-response","193","469997","0.0-7.0-2.19","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","194","470200","0.0-7.0-3.19","","null","","85,20,124","68.40402866513364,78.14622569785477,-186.71608529944035","-187.93852415718172,184.10097069048805,71.67358990906004","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","195","471401","0.0-7.0-4.19","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","9618","continuous_report","196","481020","0.0-7.0-5.19","","","","85,20,124","68.40402866513364,78.14622569785477,-186.71608529944035","-187.93852415718172,184.10097069048805,71.67358990906004","Probe","","null","583","560","227,75,147","98","13","193,93,173","85","0"
"","null","html-keyboard-response","197","482022","0.0-7.0-0.20","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","198","482126","0.0-7.0-1.20","","null","","2,74,155","117.55705045849459,159.72710200945858,-199.96953903127826","-161.8033988749895,120.36300463040965,3.490481287456687","encoding","","","","","","","","","",""
"","null","html-keyboard-response","199","482227","0.0-7.0-2.20","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","200","482431","0.0-7.0-3.20","","null","","2,74,155","117.55705045849459,159.72710200945858,-199.96953903127826","-161.8033988749895,120.36300463040965,3.490481287456687","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","201","483632","0.0-7.0-4.20","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","9108","continuous_report","202","492754","0.0-7.0-5.20","","","","2,74,155","117.55705045849459,159.72710200945858,-199.96953903127826","-161.8033988749895,120.36300463040965,3.490481287456687","Probe","","null","579","524","35,134,167","44","-30","155,108,186","74","1"
"","null","html-keyboard-response","203","493755","0.0-7.0-0.21","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","204","493857","0.0-7.0-1.21","","null","","9,100,162","74.92131868318239,-31.286893008046206,-197.53766811902753","-185.4367709133575,197.53766811902753,31.286893008046196","encoding","","","","","","","","","",""
"","null","html-keyboard-response","205","493959","0.0-7.0-2.21","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","206","494162","0.0-7.0-3.21","","null","","9,100,162","74.92131868318239,-31.286893008046206,-197.53766811902753","-185.4367709133575,197.53766811902753,31.286893008046196","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","207","495362","0.0-7.0-4.21","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2396","continuous_report","208","497760","0.0-7.0-5.21","","","","9,100,162","74.92131868318239,-31.286893008046206,-197.53766811902753","-185.4367709133575,197.53766811902753,31.286893008046196","Probe","","null","814","641","240,67,128","106","6","231,73,142","100","1"
"","null","html-keyboard-response","209","498761","0.0-7.0-0.22","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","210","498863","0.0-7.0-1.22","","null","","133,38,69","-68.40402866513386,-10.467191248588724,131.2118057981014","-187.93852415718163,199.72590695091478,-150.94191604455446","encoding","","","","","","","","","",""
"","null","html-keyboard-response","211","498965","0.0-7.0-2.22","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","212","499168","0.0-7.0-3.22","","null","","133,38,69","-68.40402866513386,-10.467191248588724,131.2118057981014","-187.93852415718163,199.72590695091478,-150.94191604455446","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","213","500369","0.0-7.0-4.22","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4049","continuous_report","214","504419","0.0-7.0-5.22","","","","133,38,69","-68.40402866513386,-10.467191248588724,131.2118057981014","-187.93852415718163,199.72590695091478,-150.94191604455446","Probe","","null","753","256","52,138,135","30","-8","26,136,154","38","1"
"","null","html-keyboard-response","215","505421","0.0-7.0-0.23","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","216","505523","0.0-7.0-1.23","","null","","3,61,45","-38.16179907530896,159.72710200945858,-189.10371511986335","196.3254366895328,-120.36300463040965,65.1136308914314","encoding","","","","","","","","","",""
"","null","html-keyboard-response","217","505625","0.0-7.0-2.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","218","505828","0.0-7.0-3.23","","null","","3,61,45","-38.16179907530896,159.72710200945858,-189.10371511986335","196.3254366895328,-120.36300463040965,65.1136308914314","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","219","507028","0.0-7.0-4.23","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","5861","continuous_report","220","512891","0.0-7.0-5.23","","","","3,61,45","-38.16179907530896,159.72710200945858,-189.10371511986335","196.3254366895328,-120.36300463040965,65.1136308914314","Probe","","null","670","363","151,109,187","73","12","103,122,188","61","1"
"","null","html-keyboard-response","221","513892","0.0-7.0-0.24","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","222","514008","0.0-7.0-1.24","","null","","18,123,163","-196.96155060244163,161.80339887498948,24.37386868102954","34.72963553338605,117.55705045849463,-198.5092303282644","encoding","","","","","","","","","",""
"","null","html-keyboard-response","223","514110","0.0-7.0-2.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","224","514313","0.0-7.0-3.24","","null","","18,123,163","-196.96155060244163,161.80339887498948,24.37386868102954","34.72963553338605,117.55705045849463,-198.5092303282644","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","225","515514","0.0-7.0-4.24","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","7431","continuous_report","226","522948","0.0-7.0-5.24","","","","18,123,163","-196.96155060244163,161.80339887498948,24.37386868102954","34.72963553338605,117.55705045849463,-198.5092303282644","Probe","","null","763","504","164,124,43","167","4","173,121,38","163","2"
"","null","html-keyboard-response","227","523949","0.0-7.0-0.25","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","228","524066","0.0-7.0-1.25","","null","","167,94,19","3.4904812874566753,-163.83040885779835,71.67358990905991","199.96953903127826,114.71528727020927,-186.7160852994404","encoding","","","","","","","","","",""
"","null","html-keyboard-response","229","524167","0.0-7.0-2.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","230","524370","0.0-7.0-3.25","","null","","167,94,19","3.4904812874566753,-163.83040885779835,71.67358990905991","199.96953903127826,114.71528727020927,-186.7160852994404","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","231","525571","0.0-7.0-4.25","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2718","continuous_report","232","528291","0.0-7.0-5.25","","","","167,94,19","3.4904812874566753,-163.83040885779835,71.67358990905991","199.96953903127826,114.71528727020927,-186.7160852994404","Probe","","null","719","639","149,129,51","173","6","164,124,43","167","0"
"","null","html-keyboard-response","233","529292","0.0-7.0-0.26","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","234","529409","0.0-7.0-1.26","","null","","145,43,93","184.100970690488,48.384379119933485,-125.86407820996743","-78.14622569785493,-194.05914525519933,-155.42919229139423","encoding","","","","","","","","","",""
"","null","html-keyboard-response","235","529509","0.0-7.0-2.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","236","529712","0.0-7.0-3.26","","null","","145,43,93","184.100970690488,48.384379119933485,-125.86407820996743","-78.14622569785493,-194.05914525519933,-155.42919229139423","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","237","530914","0.0-7.0-4.26","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","6691","continuous_report","238","537606","0.0-7.0-5.26","","","","145,43,93","184.100970690488,48.384379119933485,-125.86407820996743","-78.14622569785493,-194.05914525519933,-155.42919229139423","Probe","","null","824","443","213,83,160","92","-1","216,81,158","93","2"
"","null","html-keyboard-response","239","538608","0.0-7.0-0.27","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","240","538724","0.0-7.0-1.27","","null","","27,54,114","-74.92131868318246,13.951294748825092,163.83040885779835","-185.43677091335746,199.51281005196483,114.71528727020922","encoding","","","","","","","","","",""
"","null","html-keyboard-response","241","538825","0.0-7.0-2.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","242","539028","0.0-7.0-3.27","","null","","27,54,114","-74.92131868318246,13.951294748825092,163.83040885779835","-185.43677091335746,199.51281005196483,114.71528727020922","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","243","540229","0.0-7.0-4.27","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3732","continuous_report","244","543962","0.0-7.0-5.27","","","","27,54,114","-74.92131868318246,13.951294748825092,163.83040885779835","-185.43677091335746,199.51281005196483,114.71528727020922","Probe","","null","505","369","72,138,118","23","-4","61,138,128","27","0"
"","null","html-keyboard-response","245","544964","0.0-7.0-0.28","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","246","545066","0.0-7.0-1.28","","null","","139,39,159","38.161799075308984,-3.4904812874566997,-138.9316740917994","196.3254366895328,-199.96953903127826,143.86796006773028","encoding","","","","","","","","","",""
"","null","html-keyboard-response","247","545167","0.0-7.0-2.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","248","545369","0.0-7.0-3.28","","null","","139,39,159","38.161799075308984,-3.4904812874566997,-138.9316740917994","196.3254366895328,-199.96953903127826,143.86796006773028","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","249","546571","0.0-7.0-4.28","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3431","continuous_report","250","550003","0.0-7.0-5.28","","","","139,39,159","38.161799075308984,-3.4904812874566997,-138.9316740917994","196.3254366895328,-199.96953903127826,143.86796006773028","Probe","","null","516","639","143,111,188","71","-88","183,117,36","159","2"
"","null","html-keyboard-response","251","551004","0.0-7.0-0.29","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","252","551107","0.0-7.0-1.29","","null","","81,21,55","-199.23893961834912,6.979899340500216,17.431148549531578","-17.43114854953159,199.87816540381914,-199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","253","551208","0.0-7.0-2.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","254","551411","0.0-7.0-3.29","","null","","81,21,55","-199.23893961834912,6.979899340500216,17.431148549531578","-17.43114854953159,199.87816540381914,-199.23893961834912","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","255","552612","0.0-7.0-4.29","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","3004","continuous_report","256","555617","0.0-7.0-5.29","","","","81,21,55","-199.23893961834912,6.979899340500216,17.431148549531578","-17.43114854953159,199.87816540381914,-199.23893961834912","Probe","","null","1138","422","199,90,169","87","6","180,98,179","81","0"
"","null","html-keyboard-response","257","556618","0.0-7.0-0.30","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","258","556720","0.0-7.0-1.30","","null","","166,74,33","-55.127471163399775,-182.70909152852022,-20.905692653530668","-192.2523391876638,-81.34732861515997,198.90437907365467","encoding","","","","","","","","","",""
"","null","html-keyboard-response","259","556821","0.0-7.0-2.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","260","557023","0.0-7.0-3.30","","null","","166,74,33","-55.127471163399775,-182.70909152852022,-20.905692653530668","-192.2523391876638,-81.34732861515997,198.90437907365467","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","261","558225","0.0-7.0-4.30","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4759","continuous_report","262","562997","0.0-7.0-5.30","","","","166,74,33","-55.127471163399775,-182.70909152852022,-20.905692653530668","-192.2523391876638,-81.34732861515997,198.90437907365467","Probe","","null","923","593","166,104,184","77","3","155,108,186","74","1"
"","null","html-keyboard-response","263","563998","0.0-7.0-0.31","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","264","564101","0.0-7.0-1.31","","null","","48,28,101","48.384379119933485,-34.72963553338606,163.83040885779835","-194.05914525519933,196.9615506024416,114.71528727020922","encoding","","","","","","","","","",""
"","null","html-keyboard-response","265","564201","0.0-7.0-2.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","266","564404","0.0-7.0-3.31","","null","","48,28,101","48.384379119933485,-34.72963553338606,163.83040885779835","-194.05914525519933,196.9615506024416,114.71528727020922","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","267","565606","0.0-7.0-4.31","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2227","continuous_report","268","567834","0.0-7.0-5.31","","","","48,28,101","48.384379119933485,-34.72963553338606,163.83040885779835","-194.05914525519933,196.9615506024416,114.71528727020922","Probe","","null","894","591","51,132,174","48","0","51,132,174","48","0"
"","null","html-keyboard-response","269","568836","0.0-7.0-0.32","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","270","568937","0.0-7.0-1.32","","null","","126,72,150","-179.7588092598334,192.25233918766378,117.55705045849459","87.67422935781546,55.12747116339983,-161.8033988749895","encoding","","","","","","","","","",""
"","null","html-keyboard-response","271","569038","0.0-7.0-2.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","272","569239","0.0-7.0-3.32","","null","","126,72,150","-179.7588092598334,192.25233918766378,117.55705045849459","87.67422935781546,55.12747116339983,-161.8033988749895","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","273","570441","0.0-7.0-4.32","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4052","continuous_report","274","574494","0.0-7.0-5.32","","","","126,72,150","-179.7588092598334,192.25233918766378,117.55705045849459","87.67422935781546,55.12747116339983,-161.8033988749895","Probe","","null","765","588","193,113,37","155","5","204,107,40","150","2"
"","null","html-keyboard-response","275","575496","0.0-7.0-0.33","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","276","575612","0.0-7.0-1.33","","null","","11,168,151","103.00761498201088,-195.62952014676114,199.96953903127826","171.43346014042243,-41.58233816355181,-3.49048128745689","encoding","","","","","","","","","",""
"","null","html-keyboard-response","277","575713","0.0-7.0-2.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","278","575916","0.0-7.0-3.33","","null","","11,168,151","103.00761498201088,-195.62952014676114,199.96953903127826","171.43346014042243,-41.58233816355181,-3.49048128745689","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","279","577118","0.0-7.0-4.33","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4946","continuous_report","280","582065","0.0-7.0-5.33","","","","11,168,151","103.00761498201088,-195.62952014676114,199.96953903127826","171.43346014042243,-41.58233816355181,-3.49048128745689","Probe","","null","938","264","173,121,38","163","152","104,137,88","11","0"
"","null","html-keyboard-response","281","583067","0.0-7.0-0.34","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","282","583169","0.0-7.0-1.34","","null","","63,117,166","196.3254366895328,-192.25233918766372,17.431148549531624","38.16179907530896,55.12747116339993,199.23893961834912","encoding","","","","","","","","","",""
"","null","html-keyboard-response","283","583270","0.0-7.0-2.34","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","284","583473","0.0-7.0-3.34","","null","","63,117,166","196.3254366895328,-192.25233918766372,17.431148549531624","38.16179907530896,55.12747116339993,199.23893961834912","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","285","584675","0.0-7.0-4.34","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","2732","continuous_report","286","587409","0.0-7.0-5.34","","","","63,117,166","196.3254366895328,-192.25233918766372,17.431148549531624","38.16179907530896,55.12747116339993,199.23893961834912","Probe","","null","721","728","221,79,154","95","-22","246,67,101","117","1"
"","null","html-keyboard-response","287","588410","0.0-7.0-0.35","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","288","588528","0.0-7.0-1.35","","null","","37,57,89","114.71528727020923,-3.4904812874566997,-103.00761498201084","163.83040885779835,-199.96953903127826,171.43346014042245","encoding","","","","","","","","","",""
"","null","html-keyboard-response","289","588629","0.0-7.0-2.35","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","290","588832","0.0-7.0-3.35","","null","","37,57,89","114.71528727020923,-3.4904812874566997,-103.00761498201084","163.83040885779835,-199.96953903127826,171.43346014042245","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","291","590034","0.0-7.0-4.35","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","1873","continuous_report","292","591909","0.0-7.0-5.35","","","","37,57,89","114.71528727020923,-3.4904812874566997,-103.00761498201084","163.83040885779835,-199.96953903127826,171.43346014042245","Probe","","null","723","659","221,79,154","95","6","205,87,166","89","2"
"","null","html-keyboard-response","293","592910","0.0-7.0-0.36","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","294","593012","0.0-7.0-1.36","","null","","0,88,163","-141.42135623730948,176.5895185717854,-165.80751451100838","141.4213562373095,93.89431255717817,-111.83858069414934","encoding","","","","","","","","","",""
"","null","html-keyboard-response","295","593114","0.0-7.0-2.36","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","296","593317","0.0-7.0-3.36","","null","","0,88,163","-141.42135623730948,176.5895185717854,-165.80751451100838","141.4213562373095,93.89431255717817,-111.83858069414934","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","297","594517","0.0-7.0-4.36","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","8932","continuous_report","298","603451","0.0-7.0-5.36","","","","0,88,163","-141.42135623730948,176.5895185717854,-165.80751451100838","141.4213562373095,93.89431255717817,-111.83858069414934","Probe","","null","891","556","154,127,48","171","171","131,133,64","0","0"
"","null","html-keyboard-response","299","604452","0.0-7.0-0.37","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
"","null","snap-keyboard-response","300","604554","0.0-7.0-1.37","","null","","33,99,60","-199.72590695091478,191.26095119260714,105.98385284664099","10.467191248588762,-58.47434094454725,169.6096192312852","encoding","","","","","","","","","",""
"","null","html-keyboard-response","301","604655","0.0-7.0-2.37","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","null","mask-keyboard-response","302","604858","0.0-7.0-3.37","","null","","33,99,60","-199.72590695091478,191.26095119260714,105.98385284664099","10.467191248588762,-58.47434094454725,169.6096192312852","backward_mask","","","","","","","","","",""
"","null","html-keyboard-response","303","606059","0.0-7.0-4.37","<div style=""font-size:60px;"">+</div>","null","","","","","","delay","","","","","","","","",""
"","4229","continuous_report","304","610290","0.0-7.0-5.37","","","","33,99,60","-199.72590695091478,191.26095119260714,105.98385284664099","10.467191248588762,-58.47434094454725,169.6096192312852","Probe","","null","646","483","242,66,123","108","9","229,74,144","99","1"
"","null","html-keyboard-response","305","611292","0.0-7.0-0.38","<div style=""font-size:60px;"">+</div>","null","","","","","fixation","","","","","","","","","",""
